"ProductName","SKU","Category","ItemType","TrackSerials","SerialPrefix","SerialNextNumber","SerialSuffix","Description","DefaultUnitPrice","Markup","IsFixedMarkup","IsTaxInclusivePrice","1.HCTC Cost","Cost","SpecialTaxRate","LastVendor","VendorProductCode","VendorPrice","BarCode","Uom","SalesUom","SalesUomRatio1","SalesUomRatio2","PurchasingUom","PurchasingUomRatio1","PurchasingUomRatio2","ProductLength","ProductWidth","ProductHeight","ProductWeight","Remarks","CombineQuantityBuildable","AutoManufacture","RELATED MATERIAL:","OLD SKU:","ORDER IN MULTIPLES OF:","PACKAGE QUANTITY","IsActive"
"270FOOD","270FOOD","VENDING MACHINE(19)","Stockable","False","","","","BIG RED ZERO","0.01000","-99.99626307922272047832585949","False","False","267.60","11.15000","","","","","270FOOD","ea","case","1.0000","24.0000","case","1.0000","24.0000","","","","","ORDER IN MULTIPLES OF 1 CASE
24 CANS/CASE
","False","False","","","","","True"
"405FOOD","405FOOD","VENDING MACHINE(19)","Stockable","False","","","","VINEGAR DISTILLED WHITE 16oz","0.01000","","False","False","0","0.00000","","","","","405FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","P/N ,","False","False","","","","","True"
"420FOOD","420FOOD","VENDING MACHINE(19)","Stockable","False","","","","FRENCH VANILLA CREAMER 192 COUNT SINGLE","0.01000","-99.95443776198286859850555859","False","False","21.95","21.94800","","AMAZON","","25.59000","420FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","P/N ITD827981, INT'L DELIGHT, 192 COUNT","False","False","","","","","True"
"425FOOD","425FOOD","VENDING MACHINE(19)","Stockable","False","","","","HAZELNUT CREAMER SINGLES ITD827965","0.01000","-99.93503857084855866829070240","False","False","15.39","15.39375","","AMAZON","","20.82000","425FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","PN ITD827965, INT¿L DELIGHT, 192 COUNT","False","False","","","","","True"
"450FOOD","450FOOD","VENDING MACHINE(19)","Stockable","False","","","","SPLENDA NO CALORIE SWEETENER 400 COUNT","0.01000","-99.93397888776873068469835284","False","False","15.15","15.14667","","AMAZON","","14.54000","450FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","P/N 200414, SPLENDA, 400 COUNT","False","False","","","","","True"
"455FOOD","455FOOD","VENDING MACHINE(19)","Stockable","False","","","","SEEET 'N LOW SWEETNER 400CT","0.01000","","False","False","0","0.00000","","","","","455FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","P/N","False","False","","","","","True"
"460FOOD","460FOOD","VENDING MACHINE(19)","Stockable","False","","","","EQUAL ZERO CALORIE SWEETENER 800 COUNT","0.01000","-99.95508980691311584225025217","False","False","22.27","22.26666","","AMAZON","","26.60000","460FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","P/N , EQUAL","False","False","","","","","True"
"490FOOD","490FOOD","VENDING MACHINE(19)","Stockable","False","","","","IODIZED SALT & PEPPER SHAKER PACK","0.01000","-99.83677013807614020139300364","False","False","6.13","6.12633","","AMAZON","","6.39500","490FOOD 041220187454","","","1.0000","1.0000","","1.0000","1.0000","","","","","P/N ,","False","False","","","","","True"
"495FOOD","495FOOD","VENDING MACHINE(19)","Stockable","False","","","","BAKING SODA 8oz","0.01000","-99.59959959959959959959959960","False","False","2.50","2.49750","","AMAZON","","0.00000","495FOOD","","ea","1.0000","1.0000","ea","1.0000","1.0000","","","","","P/N","False","False","","","","","True"
"496FOOD","496FOOD","VENDING MACHINE(19)","Stockable","False","","","","BAKING SODA 16oz","0.01000","-98.87005649717514124293785311","False","False","0.89","0.88500","","GATEWAY","","0.00000","496FOOD","ea","ea","1.0000","1.0000","ea","1.0000","1.0000","","","","","P/N","False","False","","","","","True"
"505FOOD","505FOOD","VENDING MACHINE(19)","Stockable","False","","","","Miss Vickie's Potato Chips Variety Pack 30 pk. 980315559","0.01000","-99.94110718492343934040047114","False","False","16.98","16.98000","","","","","505FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#980117762, KETTLE CHIPS VARIETY PACK 1.5 OZ, 30 PK","False","False","","","","","True"
"510FOOD","510FOOD","VENDING MACHINE(19)","Stockable","False","","","","SUNCHIPS VARIETY MIX 1.5 OZ","0.01000","-99.93403693931398416886543536","False","False","15.16","15.16000","","SAM'S CLUB","","18.48000","510FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#980132826, SUNCHIPS VARIETY MIX 1.5 OZ, 30 CT","False","False","","","","","True"
"511FOOD","511FOOD","VENDING MACHINE(19)","Stockable","False","","","","CHEETOS CRUNCHY CHIPS","0.01000","-99.96858473607722625838551932","False","False","31.83","31.83166","","AMAZON","","34.88000","511FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","ITEM# 980102668 192 CHEETOS CRUNCHY CHEESE SNACKS (2OZ)(64COUNT)","False","False","","","","","True"
"515FOOD","515FOOD","VENDING MACHINE(19)","Stockable","False","","","","NV SWEET AND SALTY ALMOND GRANOLA BARS","0.01000","-99.90974729241877256317689531","False","False","11.08","11.08000","","SAM'S CLUB","","12.78000","515FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#980078597, NATURE VALLEY SWEET AND SALTY ALMOND GRANOLA BARS, 1.2 OZ BARS, 36 CT","False","False","","","","","True"
"520FOOD","520FOOD","VENDING MACHINE(19)","Stockable","False","","","","NV FRUIT AND NUT CHEWY TRAIL MIX GRANOLA","0.01000","-99.92673225107099131996978438","False","False","13.65","13.64857","","SAM'S CLUB","","14.34000","520FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#820874, NATURE VALLEY FRUIT AND NUT CHEWY TRAIL MIX GRANOLA BARS, 48 CT","False","False","","","","","True"
"525FOOD","525FOOD","VENDING MACHINE(19)","Stockable","False","","","","NV OATS AND HONEY CRUNCHY GRANOLA BARS","0.01000","-99.92795389048991354466858790","False","False","13.88","13.88000","","SAM'S CLUB","","14.48000","525FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#612476, NATURE VALLEY OATS AND HONEY CRUNCHY GRANOLA BARS, .75 OZ,  49 -2 BAR PACKS","False","False","","","","","True"
"530FOOD","530FOOD","VENDING MACHINE(19)","Stockable","False","","","","KELLOGGS POP TARTS FROSTED STRAWBERRY","0.01000","-99.86306059568640876412187607","False","False","7.30","7.30250","","SAM'S CLUB","","10.86000","530FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#856858, KELLOGGS POP TARTS FROSTED STRAWBERRY, 36 CT, 18-2 TART POUCHES","False","False","","","","","True"
"535FOOD","535FOOD","VENDING MACHINE(19)","Stockable","False","","","","KIND MINIS VARIETY PACK","0.01000","-99.94064108812008545308954232","False","False","16.85","16.84667","","SAM'S CLUB","","17.98000","535FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#980088840, KIND MINIS VARIETY PACK , DARK CHOCOLATE NUTS & SEA SALT, CARAMEL ALMOND & SEA SALT, 32 CT","False","False","","","","","True"
"540FOOD","540FOOD","VENDING MACHINE(19)","Stockable","False","","","","KARS SWEET AND SALTY MIX","0.01000","-99.92581602373887240356083086","False","False","13.48","13.48000","","SAM'S CLUB","","13.98000","540FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#980101300, KARS SWEET AND SALTY MIX, 2 OZ, 40 CT,","False","False","","","","","True"
"545FOOD","545FOOD","VENDING MACHINE(19)","Stockable","False","","","","NV PEANUT BUTTER DARK CHOCOLATE PROTEIN","0.01000","-99.92826398852223816355810617","False","False","13.94","13.94000","","SAM'S CLUB","","14.98000","545FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#980013740, 1.42 OZ,  30 PK","False","False","","","","","True"
"550FOOD","550FOOD","VENDING MACHINE(19)","Stockable","False","","","","KELLOGGS FRUITY SNACKS VARIETY PACK","0.01000","-99.91364421416234887737478411","False","False","11.58","11.58000","","SAM'S CLUB","","11.58000","550FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#554685, KELLOGGS FRUITY SNACKS VARIETY PACK, 2.5 OZ, 36 CT, CHERRY, STRAWBERRY, MIXED BERRY","False","False","","","","","True"
"555FOOD","555FOOD","VENDING MACHINE(19)","Stockable","False","","","","KELLOGGS RICE KRISPIE TREATS","0.01000","-99.88696311719550972286747443","False","False","8.85","8.84667","","SAM'S CLUB","","9.58000","555FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#608210, KELLOGGS RICE KRISPIE TREATS, 1.3 OZ  25 CT","False","False","","","","","True"
"560FOOD","560FOOD","VENDING MACHINE(19)","Stockable","False","","","","REESES PEANUT BUTTER CUPS","0.01000","-99.96171516079632465543644717","False","False","26.12","26.12000","","SAM'S CLUB","","27.52000","560FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#2444, REESES PEANUT BUTTER CUPS, 1.5 OZ,  36 CT","False","False","","","","","True"
"565FOOD","565FOOD","VENDING MACHINE(19)","Stockable","False","","","","M&M PEANUT CHOCOLATE CANDY","0.01000","-99.97378080755112742527530152","False","False","38.14","38.14000","","AMAZON","","41.98000","565FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#2531, M&M PEANUT CHOCOLATE CANDY, 1.74 OZ, 48 CT","False","False","","","","","True"
"566FOOD","566FOOD","VENDING MACHINE(19)","Stockable","False","","","","M&M MILK CHOCOLATE CANDY","0.01000","-99.96958637469586374695863747","False","False","32.88","32.88000","","SAM'S CLUB","","0.00000","566FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#2530, M&M MILK CHOCOLATE CANDY, 1.69 OZ, 48  CT","False","False","","","","","True"
"570FOOD","570FOOD","VENDING MACHINE(19)","Stockable","False","","","","KIT KAT WAFER BARS","0.01000","-99.96171516079632465543644717","False","False","26.12","26.12000","","SAM'S CLUB","","27.52000","570FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#2442, KIT KAT WAFER BARS, 1.5 OZ  36 CT","False","False","","","","","True"
"571FOOD","571FOOD","VENDING MACHINE(19)","Stockable","False","","","","SKITTLES ORIGINAL CANDY","0.01000","-99.96625421442679577354283167","False","False","29.63","29.63333","","AMAZON","","33.79000","571FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#15016, SKITTLES ORIGINAL CANDY, 2.17 OZ, 36 CT","False","False","","","","","True"
"572FOOD","572FOOD","VENDING MACHINE(19)","Stockable","False","","","","STARBURST ORIGINAL FRUIT CHEWS","0.01000","-99.95728321230243485689876121","False","False","23.41","23.41000","","","","","572FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#15017, STARBURST ORIGINAL FRUIT CHEWS, 2.07 OZ, 36 CT","False","False","","","","","True"
"573FOOD","573FOOD","VENDING MACHINE(19)","Stockable","False","","","","MENTOS FRUIT VARIETY","0.01000","-99.88864142538975501113585746","False","False","8.98","8.98000","","","","","573FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#980002152, MENTOS FRUIT VARIETY, 1.32 OZ, 15 CT","False","False","","","","","True"
"575FOOD","575FOOD","VENDING MACHINE(19)","Stockable","False","","","","TWIX CHOCOLATE COOKIE BARS","0.01000","-99.96902745592142389457441556","False","False","32.29","32.28666","","AMAZON","","39.00000","575FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#328189, TWIX CHOCOLATE COOKIEBARS 1.79 OZ, 36 CT","False","False","","","","","True"
"585FOOD","585FOOD","VENDING MACHINE(19)","Stockable","False","","","","NV SWEET AND SALTY PEANUT GRANOLA BARS","0.01000","-99.90875912408759124087591241","False","False","10.96","10.96000","","SAM'S CLUB","","11.38000","585FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#980078601, NATURE VALLEY SWEET AND SALTY PEANUT GRANOLA BARS, 1.2 OZ BAR, 36 CT","False","False","","","","","True"
"590FOOD","590FOOD","VENDING MACHINE(19)","Stockable","False","","","","WONDERFUL ROASTED AND SALTED PISTACHIOS","0.01000","-99.93412384716732542819499341","False","False","15.18","15.18000","","SAM'S CLUB","","14.98000","590FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#241658,  WONDERFUL ROASTED AND SALTED PISTACHIOS, 1.5 OZ, 24 PK","False","False","","","","","True"
"595FOOD","595FOOD","VENDING MACHINE(19)","Stockable","False","","","","SNYDERS MINI PRETZELS","0.01000","-99.92581602373887240356083086","False","False","13.48","13.48000","","SAM'S CLUB","","13.98000","595FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#980002024, SNYDERS MINI PRETZELS, 1.5 OZ  60 CT","False","False","","","","","True"
"600FOOD","600FOOD","VENDING MACHINE(19)","Stockable","False","","","","Planters Nuts Cashews and Peanuts Variety Pack 24 pk. 599047","0.01000","-99.91812231543541733874599413","False","False","12.21","12.21334","","SAM'S CLUB","","12.92000","600FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#975691, PLANTERS SALTED CASHEWS, 1.5 OZ,  18 CT","False","False","","","","","True"
"605FOOD","605FOOD","VENDING MACHINE(19)","Stockable","False","","","","CHEX MIX TRADITIONAL SAVORY SNACK MIX","0.01000","-99.92885094272500889363215937","False","False","14.06","14.05500","","SAM'S CLUB","","14.98000","605FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#980013241, CHEX MIX TRADITIONAL SAVORY SNACK MIX,  42 PK","False","False","","","","","True"
"610FOOD","610FOOD","VENDING MACHINE(19)","Stockable","False","","","","GARDETTOS ORIGINAL RECIPE SNACK MIX","0.01000","-99.93085962914487880730094660","False","False","14.46","14.46333","","SAM'S CLUB","","14.98000","610FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#980011990, GARDETTOS ORIGINAL RECIPE SNACK MIX, 1.75 OZ, 42 CT","False","False","","","","","True"
"615FOOD","615FOOD","VENDING MACHINE(19)","Stockable","False","","","","WONDERFUL ALMONDS ROASTED AND SALTED","0.01000","-99.93093922651933701657458564","False","False","14.48","14.48000","","","","","615FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#457631, WONDERFUL ALMONDS ROASTED AND SALTED, 1.5 OZ, 24 CT","False","False","","","","","True"
"620FOOD","620FOOD","VENDING MACHINE(19)","Stockable","False","","","","KELLOGGS POP TARTS BROWN SUGAR CINNAMON","0.01000","-99.87085676206908130083400703","False","False","7.74","7.74334","","SAM'S CLUB","","10.86000","620FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#85685, KELLOGGS POP TARTS BROWN SUGAR CINNAMON, 18 -2 TART PACKS, 36 CT","False","False","","","","","True"
"625FOOD","625FOOD","VENDING MACHINE(19)","Stockable","False","","","","HERSHEYS MILK CHOCOLATE BARS","0.01000","-99.96229260935143288084464555","False","False","26.52","26.52000","","SAM'S CLUB","","27.52000","625FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#2438, HERSHEYS MILK CHOCOLATE BARS, 1.55 OZ  36 CT","False","False","","","","","True"
"630FOOD","630FOOD","VENDING MACHINE(19)","Stockable","False","","","","SNICKERS BARS","0.01000","-99.96980311631839594153883319","False","False","33.12","33.11600","","SAM'S CLUB","","35.98000","630FOOD","","","1.0000","1.0000","","1.0000","1.0000","","","","","#749278, SNICKERS BARS, 1.86 OZ, 48 CT","False","False","","","","","True"
"1001","1001","FUEL - FUEL(23)","Stockable","False","","","","UNLEADED GAS","0.01000","-99.48678470618424429047985630","False","False","1.95","1.94850","","","","","1001","","","1.0000","1.0000","","1.0000","1.0000","","","","","UNLEADED FUEL TANK 1","False","False","","","","","True"
"1002","1002","FUEL - FUEL(23)","Stockable","False","","","","DIESEL FUEL","0.01000","-99.58631531047035949199520126","False","False","2.42","2.41730","","","","","1002","","","1.0000","1.0000","","1.0000","1.0000","","","","","CLEAR DIESEL TANK 2","False","False","","","","","True"
"220005","220005","IFXN - IFIX NON-INVENTORY(22)","Stockable","False","","","","DESKTOP SWITCH 8 PORT GIGABIT TL-SG108","0.01000","-99.95231032624505815755714415","False","False","20.97","20.96890","","ISP SUPPLIES","","17.73000","220005","","","1.0000","1.0000","","1.0000","1.0000","","","","","P/N TL-SG108, TP-LINK, UNMANAGED METAL CASE, POWER-SAVING","False","False","","11606","","","True"
"11612","11612","IFIX - IFIX INVENTORY","Stockable","False","","","","BATTERY BACK UP 650VA BE650G1 | apc","0.01000","-99.98947257606063796189072534","False","False","94.99","94.99000","","AMAZON","","94.99000","11612","","","1.0000","1.0000","","1.0000","1.0000","","","","","P/N BE650G1, UPS, 650 VA 390 WATTS 4 x BATTERY-POWERED, 4 x SURGE PROTECTOR8 X NEMA 5-15R","False","False","9/28/2022","","","","True"
"10117","10117","NCPE(26)","Stockable","False","","","","PREMIER DESK TELEPHONE-WHITE","0.01000","-99.97241189047520518656459066","False","False","36.25","36.24750","","","","","10117","","","1.0000","1.0000","","1.0000","1.0000","","","","","250015VBA20M","False","False","REQUIRES GL ACCOUNT AND CUSTOMER NAME","","","","True"
"10118","10118","NCPE(26)","Stockable","False","","","","PREMIER DESK TELEPHONE-BLACK","0.01000","-99.97294862673703630564805622","False","False","36.97","36.96670","","","","","10118","","","1.0000","1.0000","","1.0000","1.0000","","","","","250000VBA20M","False","False","","","","","True"
"10119","10119","NCPE(26)","Stockable","False","","","","PREMIERE DESK TELEPHONE-BROWN","0.01000","-99.96829342532467532467532468","False","False","31.54","31.53920","","","","","10119","","","1.0000","1.0000","","1.0000","1.0000","","","","","P/N 250045 250045VBA20M","False","False","","","","","True"
"10120","10120","NCPE(26)","Stockable","False","","","","PREMIER DESK TELEPHONE-ASH","0.01000","-99.96820956256358087487283825","False","False","31.46","31.45600","","","","","10120","","","1.0000","1.0000","","1.0000","1.0000","","","","","250044VBA20M","False","False","","","","","True"
"10122","10122","NCPE(26)","Stockable","False","","","","PREMIER DESK TELEPHONE - IVORY","0.01000","-99.97452618707968208681475443","False","False","39.26","39.25600","","","","","10122","","","1.0000","1.0000","","1.0000","1.0000","","","","","250009VBA20M ITEM #472359","False","False","","","","","True"
"10124","10124","NCPE(26)","Stockable","False","","","","PREMIER WALL TELEPHONE - IVORY","0.01000","-99.96802118276853412299692684","False","False","31.27","31.27070","","","","","10124","","","1.0000","1.0000","","1.0000","1.0000","","","","","255409VBA20M ITEM #473374","False","False","","","","","True"
